Bird,State,Count,Score
Psarocolius,MX-CHP,4115,0.222652
Brachyramphus,US-WA,23672,0.221914
Acanthis,CA-QC,175887,0.220864
Pica,US-CO,387306,0.220061
Ramphotrigon,MX-NAY,347,0.219240
Crax,MX-CHP,411,0.218382
Micrathene,US-TX,5571,0.218025
Myiozetetes,MX-VER,26189,0.217925
Tigrisoma,MX-NAY,2627,0.217915
Gymnorhinus,US-NM,13673,0.217213
Phoebastria,US-OR,8958,0.217196
Leptodon,MX-YUC,157,0.217064
Synallaxis,MX-CHP,1101,0.217037
Ramphotrigon,MX-JAL,343,0.217029
Cerorhinca,CA-BC,25802,0.216873
Rhynchocyclus,MX-CHP,638,0.216684
Tolmomyias,MX-ROO,2659,0.216429
Himantopus,US-TX,184863,0.215227
Chlorophonia,MX-VER,3004,0.214724
Melanotis,MX-JAL,6917,0.214570
Momotidae,MX-CHP,25,0.214230
Rissa,CA-QC,38074,0.212532
Phalacrocoracidae,US-WA,20512,0.212473
Anabacerthia,MX-VER,540,0.212429
Ptiliogonys,MX-OAX,6948,0.212419
Ptychoramphus,US-CA,5326,0.212271
Ictinia,US-TX,79094,0.212171
Phalacrocoracidae,US-TX,22881,0.211625
Amblycercus,MX-CHP,2229,0.211447
Dendrocygna,US-FL,140556,0.210921
Tarsiger,US-ID,156,0.210414
Somateria,US-MA,147688,0.208789
Dendragapus,CA-BC,12759,0.208746
Brotogeris,US-CA,2407,0.207999
Ridgwayia,MX-JAL,203,0.207684
Tigrisoma,MX-VER,2505,0.207112
Saltator,MX-VER,16748,0.207096
Thamnophilus,MX-ROO,2394,0.207009
Procellariidae,US-HI,1891,0.206552
Uropsila,MX-ROO,1770,0.205804
Dendrortyx,MX-VER,637,0.205787
Chondestes,US-TX,149889,0.205686
Dives,MX-YUC,13310,0.204423
Chloris,US-CA,23,0.204132
Pseudastur,MX-VER,371,0.204114
Nomonyx,US-FL,328,0.203675
Plectrophenax,CA-QC,86997,0.203451
Atlapetes,MX-DIF,2265,0.203133
Ramphotrigon,MX-OAX,321,0.203001
Dives,MX-ROO,13206,0.202870
Ornithion,MX-VER,203,0.201703
Amblycercus,MX-VER,2134,0.201555
Synthliboramphus,CA-BC,5042,0.200898
Alca,CA-QC,21305,0.200455
Heliornis,MX-VER,146,0.200384
Thraupis,MX-CHP,9549,0.199529
Tityra,MX-NAY,7929,0.199292
Calothorax,US-TX,4362,0.199253
Aulacorhynchus,MX-VER,1120,0.199002
Phoebastria,US-WA,8471,0.198367
Aulacorhynchus,MX-OAX,1107,0.197582
Ramphastos,MX-ROO,2920,0.197349
Centrocercus,US-WY,2281,0.196413
Columbidae,US-AZ,3625,0.195356
Somateria,US-ME,127240,0.195224
Habia,MX-VER,4176,0.194652
Vidua,US-FL,77,0.194634
Momotus,MX-CHP,6924,0.194128
Pampa,MX-ROO,2844,0.193665
Calocitta,MX-OAX,5450,0.193334
Colibri,MX-DIF,1182,0.193081
Xiphorhynchus,MX-CHP,5083,0.193024
Alectoris,US-UT,7064,0.192992
Ciccaba,MX-CHP,1400,0.192809
Cypseloides,US-WA,5354,0.192660
Colibri,MX-OAX,1181,0.192569
Trogon,US-AZ,21761,0.192559
Dendrortyx,MX-JAL,593,0.192374
Columbina,US-FL,213682,0.192171
Leptodon,MX-ROO,139,0.192084
Calcarius,US-AK,48011,0.191991
Ixoreus,US-OR,82130,0.191469
Alca,US-MA,19874,0.191075
Centronyx,US-IL,18756,0.190729
Basileuterus,MX-VER,12078,0.190603
Lanius,US-TX,290602,0.190473
Geranospiza,MX-YUC,641,0.189821
Thryophilus,MX-JAL,5256,0.189264
Calypte,US-WA,331274,0.189195
Rhodostethia,CA-MB,502,0.189138
Anthracothorax,MX-VER,1282,0.189061
Saltator,MX-YUC,15235,0.189014
Myadestes,US-CO,73348,0.188190
Oreothlypis,MX-CHP,3024,0.187540
Phoebastria,US-HI,6944,0.187518
Dendragapus,US-WA,11928,0.187379
Geotrygon,MX-NAY,367,0.186997
Psiloscops,US-UT,2119,0.186872
Histrionicus,CA-BC,50414,0.186828
Corvidae,US-WA,229,0.186276
Ridgwayia,MX-OAX,182,0.186045
Cathartidae,US-FL,1353,0.185086
Pulsatrix,MX-OAX,19,0.185076
Ceratopipra,MX-CAM,344,0.184124
Uria,US-WA,42624,0.183558
Dendrortyx,MX-DIF,565,0.183550
Rhynchophanes,US-MT,3501,0.183154
Xenops,MX-VER,286,0.183001
Bubulcus,US-TX,207878,0.182223
Tityra,MX-VER,7251,0.181509
Sporophila,MX-VER,13344,0.181177
Thamnophilus,MX-YUC,2097,0.181119
Gymnorhinus,US-CO,12356,0.180967
Euphonia,MX-CHP,9124,0.179822
Xiphorhynchus,MX-NAY,4737,0.179586
Pelecanus,US-FL,493180,0.179563
Harpagus,MX-NAY,128,0.179548
Coereba,MX-CHP,1661,0.178769
Coturnicops,CA-ON,2859,0.178642
Pyrocephalus,US-TX,101777,0.178483
Phalacrocorax,US-MA,28983,0.178314
Histrionicus,US-AK,43598,0.178192
Synthliboramphus,US-WA,4662,0.177711
Ramphotrigon,MX-CHP,281,0.177466
Corvidae,US-CO,211,0.177165
Heliomaster,US-AZ,2022,0.177057
Amblycercus,MX-YUC,1865,0.176700
Pheugopedius,MX-NAY,9182,0.176480
Euptilotis,MX-CHH,297,0.176412
Patagioenas,US-WA,67343,0.176293
Ixobrychus,US-FL,33560,0.176226
Saucerottia,MX-OAX,8936,0.175937
Penelope,MX-JAL,690,0.175896
Granatellus,MX-YUC,802,0.175397
Pteroglossus,MX-VER,1445,0.175364
Philortyx,MX-JAL,227,0.175215
Rhynchocyclus,MX-VER,519,0.175203
Laterallus,MX-ROO,1558,0.175106
Eupsittula,MX-ROO,8897,0.175100
Fratercula,US-ME,17505,0.174549
Thamnophilus,MX-VER,2029,0.174387
Dendrocolaptes,MX-CAM,297,0.174277
